310348020,34.2699706,108.9622944, 
310348021,34.2699447,108.9604839, 
310348022,34.2733820,108.9604962, 
310348026,34.2734027,108.9581077, 
310348039,34.2751949,108.9580676, 
310348052,34.2573263,108.9209832, 
310348063,34.2573105,108.9277657, 
310348083,34.2572023,108.9343663, 
310348091,34.2570034,108.9376460, 
310348108,34.2570604,108.9422578, 
310348161,34.2606409,108.9214816, 
310348221,34.2614786,108.9213442, 
310348565,34.2388687,108.9340706, Real Love (7th floor)
310348566,34.2572102,108.9310175, Banana Leaf
310348569,34.2574159,108.9589294, 金汉斯
310358723,34.2791020,108.9727361, 
310358724,34.2800688,108.9741123, 
310358725,34.2804712,108.9749226, 
310358726,34.2834989,108.9819446, 
310358728,34.2845650,108.9845885, 
310516209,34.2781794,108.9193894, 
310516221,34.2781556,108.9201025, 
310516224,34.2782087,108.9237574, 
310516227,34.2782047,108.9260588, 
310516233,34.2782424,108.9287660, 
310516235,34.2782816,108.9305270, 
310516253,34.2783020,108.9324712, 
310516297,34.2783282,108.9353025, 
310516299,34.2783918,108.9373761, 
310516317,34.2787154,108.9395761, 
310516337,34.2789392,108.9401836, 
310516353,34.2790144,108.9409545, 
310516366,34.2790051,108.9430769, 
310516374,34.2789576,108.9433693, 
310516377,34.2788779,108.9436891, 
310516384,34.2786555,108.9441806, 
310516386,34.2784348,108.9467116, 
310516415,34.2784471,108.9486406, 
310516431,34.2782694,108.9556723, 
310516440,34.2782843,108.9586043, 
310516443,34.2783421,108.9607887, 
310516463,34.2784961,108.9631459, 
310516499,34.2786290,108.9641328, 
310516509,34.2787345,108.9652767, 
310516629,34.2787946,108.9667257, 
310516673,34.2789814,108.9709258, 
310516675,34.2789951,108.9725369, 
310740594,34.2609492,108.9221061, 
310740603,34.2608099,108.9217391, 
310740604,34.2612417,108.9216218, 
310740605,34.2611301,108.9218643, 
310740606,34.2610724,108.9279026, 
310740607,34.2610723,108.9343689, 
310740655,34.2522219,108.9188075, 
310740910,34.2612860,108.9294412, 
310740922,34.2612713,108.9340655, Watsons
310987398,34.2340107,108.9871102, 
310987401,34.2345702,108.9862331, 
310989514,34.2608272,108.9217629, 
310989518,34.2611804,108.9217344, 
310989523,34.2614005,108.9221139, 
310989527,34.2606636,108.9219388, 
310989528,34.2606636,108.9221031, 
311003940,34.2608258,108.9430867, 
311003944,34.2610394,108.9435766, 
311003961,34.2612573,108.9430776, 
311003978,34.2615546,108.9427048, 
311003990,34.2615724,108.9420907, 
311003994,34.2615239,108.9419752, 
311003999,34.2608752,108.9411526, 
311004003,34.2610248,108.9413331, 
311004007,34.2612337,108.9416327, 
311004011,34.2609059,108.9415423, 
311004016,34.2611176,108.9415129, 
311004018,34.2610600,108.9414342, 
311004021,34.2608667,108.9412692, 
311004022,34.2608403,108.9414896, 
311004029,34.2610145,108.9434405, 
311004037,34.2600097,108.9424222, 
311004050,34.2602767,108.9421958, 
311004055,34.2601009,108.9422519, 
311004063,34.2602626,108.9425111, 
311004077,34.2601294,108.9424408, 
311260720,34.2446445,108.9911150, 
311260721,34.2449703,108.9916669, 
311260722,34.2441237,108.9914868, 
311260730,34.2439876,108.9919929, 
311260732,34.2443217,108.9922821, 
311260733,34.2456181,108.9921589, 
311260734,34.2450805,108.9921973, 
311260736,34.2445349,108.9923903, 
311260737,34.2447330,108.9923295, 
311461939,34.2619517,108.9422938, 
311461943,34.2616118,108.9421298, 
311461944,34.2618025,108.9422748, 
311461948,34.2659600,108.9425226, 
311461949,34.2618036,108.9424576, 
311461959,34.2617274,108.9424749, 
311461960,34.2619455,108.9424365, 
311461962,34.2657864,108.9622859, 
311461978,34.2767936,108.9426968, 
311461984,34.2790192,108.9426308, 安远门桥
311461985,34.2794202,108.9424877, 
311462030,34.2786123,108.9429278, 
311462031,34.2790064,108.9405717, 
311463628,34.2426746,108.9189995, 
312690923,34.2524237,108.9346056, 
312690925,34.2526183,108.9344340, 
312690926,34.2427052,108.9344150, 
312690948,34.2424776,108.9065539, 
312690964,34.2426500,108.9072381, 
312727710,34.2523354,108.9221992, 
312727725,34.2522542,108.9222282, 
312727753,34.2522542,108.9226577, 
312727766,34.2523767,108.9226631, 
312727767,34.2521600,108.9224443, 
312727776,34.2523152,108.9319643, 
312727777,34.2523096,108.9351561, High Fly Pizza
312727778,34.2463361,108.9343581, 
312727779,34.2427842,108.9328287, 
312727799,34.2428202,108.9266446, 
312928410,34.2611229,108.9432826, 
312929416,34.2614839,108.9422010, 
312929417,34.2611310,108.9417938, 
312929418,34.2608836,108.9418051, 
312929419,34.2605630,108.9422121, 
312929420,34.2605630,108.9425001, 
312929421,34.2608854,108.9429079, 
312929423,34.2611305,108.9429187, 
312929424,34.2614840,108.9425111, 
312929425,34.2613531,108.9419379, 
312929426,34.2606797,108.9427543, 
312929427,34.2613516,108.9427762, 
312929429,34.2606778,108.9419604, 
312929430,34.2605479,108.9423542, 
312929431,34.2615015,108.9423541, 
313096193,34.2608437,108.9421918, 
313425474,34.2610195,108.9431534, 
313425478,34.2616043,108.9422478, 
313425479,34.2616026,108.9425150, 
313425488,34.2614324,108.9426553, 
313425489,34.2612482,108.9428658, 
313425490,34.2607741,108.9428470, 
313425492,34.2606078,108.9426362, 
313425494,34.2606070,108.9420780, 
313425495,34.2607719,108.9418671, 
313425496,34.2612497,108.9418475, 
313425497,34.2614333,108.9420587, 
315744860,34.2134967,108.9032777, 
337128989,34.2315273,108.9253150, 
337129002,34.2314223,108.9255443, 
337129022,34.2313532,108.9257784, 
337129037,34.2313100,108.9259637, 
337129055,34.2312713,108.9262079, 
337129128,34.2311175,108.9342091, 
337129147,34.2316844,108.9339444, 
337129164,34.2319096,108.9341566, 
337129182,34.2319744,108.9346168, 
337129219,34.2319591,108.9342707, 
337129239,34.2318441,108.9340638, 
337129300,34.2314372,108.9339222, 
337129318,34.2314080,108.9350449, 
337129334,34.2310917,108.9346658, 
337129353,34.2310802,108.9343219, 
337129371,34.2319274,108.9347537, 
337129407,34.2317801,108.9340030, 
337129445,34.2312358,108.9349136, 
337129488,34.2312088,108.9340643, 
337129521,34.2317735,108.9269223, 
337129654,34.2317291,108.9279640, 
337129677,34.2319985,108.9275566, 
337129697,34.2310175,108.9274010, 
337129740,34.2319396,108.9270866, 
337129760,34.2316638,108.9268644, 
337129784,34.2312181,108.9278773, 
337129830,34.2315262,108.9280115, 
337129962,34.2312598,108.9263785, 
337129994,34.2312455,108.9266839, 
369468305,34.2610939,108.9493590, 
430173203,34.2817406,108.9425127, 
430173204,34.3406992,108.9425926, 
431391126,34.2788592,109.0094295, 
431391131,34.2789379,108.9946394, 
431391142,34.2716555,108.9558813, 
431391143,34.2716696,108.9581464, 
432486568,34.2132167,108.9593089, 
440622995,34.2780170,108.9283860, 
440622997,34.2610365,108.9655516, 
440622998,34.2608013,108.9652771, 
440622999,34.2602737,108.9662508, 
440623003,34.2607122,108.9679195, 
440623004,34.2608435,108.9689362, 
440623005,34.2607813,108.9701643, 
440623006,34.2607305,108.9719946, 
440623007,34.2606470,108.9745302, 
440623008,34.2616132,108.9678332, 
440623009,34.2627613,108.9676781, 
440623014,34.2678793,108.9675336, 
440623015,34.2684184,108.9675429, 
440623016,34.2698586,108.9676036, 
440623017,34.2712533,108.9676808, 
440623018,34.2718686,108.9676808, 
440623020,34.2733909,108.9676898, 
440623023,34.2748582,108.9676985, 
440623025,34.2760797,108.9677057, 
440623026,34.2771621,108.9677121, 
440623028,34.2783331,108.9676893, 
440623031,34.2788841,108.9676863, 
440623033,34.2791256,108.9676819, 
477354512,34.2659349,108.9449868, 
477354515,34.2633424,108.9424503, 
477354516,34.2633263,108.9449160, 
477410076,34.2316346,108.9437958, 
477410081,34.2314882,108.9422710, 
477410082,34.2320377,108.9422649, 
477410087,34.2317825,108.9437055, 
477410093,34.2270747,108.9489591, 
477410095,34.2243973,108.9489326, 
477410112,34.2544773,108.9462636, 
477410114,34.2545663,108.9424606, 
477410117,34.2426754,108.9588918, 
477410122,34.2210801,108.9585053, 
477410123,34.2179379,108.9585206, 
477410125,34.2210790,108.9604208, 
491836233,34.2574796,108.9463063, 
491836235,34.2535688,108.9283048, 
491836237,34.2541603,108.9210031, 
491836240,34.2716698,108.9604672, 
491836241,34.2716700,108.9622930, 
491836244,34.2714163,108.9692654, 
491836245,34.2713964,108.9701985, 
491836246,34.2713269,108.9713660, 
491836247,34.2712212,108.9728564, 
491836248,34.2710247,108.9759137, 
491836250,34.2709575,108.9773277, 
491836252,34.2684316,108.9343114, 
491836253,34.2660808,108.9343717, 
491836254,34.2647136,108.9343901, 
491836256,34.2617778,108.9393803, 
491836258,34.2610345,108.9454917, 
491836259,34.2575133,108.9454952, 
491836260,34.2659693,108.9423210, 
491836261,34.2660496,108.9391166, 
491836262,34.2647111,108.9390864, 
491836263,34.2647145,108.9336318, 
491836264,34.2684300,108.9336483, 
491836265,34.2684535,108.9348346, 
527770774,34.2289155,108.9345012, 
608545743,34.2516601,108.9398508, 
608545744,34.2524134,108.9384520, 
608545745,34.2712821,108.9210146, 
608545747,34.2513763,108.9406066, 
608545755,34.2786094,108.9420715, 
608553861,34.2101500,109.0118532, 
608553862,34.2104576,109.0151531, 
608553864,34.2174778,108.9985255, 
608553865,34.2162320,109.0006506, 
608553866,34.2154721,109.0040503, 
608553867,34.2145040,109.0055075, 
608553868,34.2132972,109.0061109, 
608553869,34.2133769,109.0227647, 
608554435,34.2278245,108.9920015, 
608557406,34.2315619,108.9519254, 
608557410,34.2248634,108.9653281, 
608570175,34.2751768,108.9605259, 
608570177,34.2784324,108.9605805, 
611107145,34.2785062,108.9406775, 
650078183,34.2264138,108.9579327, Chang'an University
699599816,34.2597681,108.9454877, 
699599829,34.2610960,108.9494872, 
699662630,34.2658412,108.9558673, 
699662678,34.2633674,108.9558608, 
699662720,34.2622539,108.9558948, 
699662789,34.2610683,108.9558895, 
699665591,34.2576312,108.9523853, 
699665598,34.2599825,108.9558228, 
699665602,34.2597404,108.9558675, 
699669690,34.2557587,108.9526975, 
699669694,34.2549262,108.9528879, 
699669696,34.2535467,108.9528112, 
699669697,34.2535735,108.9485939, 
699669699,34.2536135,108.9514639, 
699669701,34.2536363,108.9563029, 
699669712,34.2579957,108.9548336, 
699669713,34.2571993,108.9550605, 
699669717,34.2559973,108.9551779, 
699669731,34.2571923,108.9541201, 
699669740,34.2576095,108.9515446, 
699669763,34.2576398,108.9524893, 
699671583,34.2539649,108.9564810, 
699671593,34.2553680,108.9567289, 
699678565,34.2575380,108.9493569, 
699695314,34.2131970,108.9649078, 
699695383,34.2132324,108.9563549, 
699695602,34.2132789,108.9419051, 
699777785,34.2374648,108.9858942, 
699777814,34.2081298,108.9969389, 
699777815,34.2250101,108.9716344, 
699777826,34.2087874,108.9953931, 
699777848,34.2082043,108.9950262, 
699777852,34.2073780,108.9961045, 
699777854,34.2078046,108.9968359, 
699777856,34.2089534,108.9960469, 
699777858,34.2065827,108.9947705, 
699777859,34.2059108,108.9947034, 
699777860,34.2047169,108.9951562, 
699777861,34.2037296,108.9958249, 
699777864,34.2086137,108.9971536, 
699777866,34.2086487,108.9983287, 
699777874,34.2033260,108.9962176, 
699783518,34.2270400,108.9519035, 
699879890,34.2168251,108.9134084, 
699879898,34.2164704,108.9150250, 
699893715,34.2164231,108.9271950, 
699893736,34.2164533,108.9215125, 
699893763,34.2218001,108.9165349, 
699893773,34.2217850,108.9248112, 
699911293,34.2218476,108.9344802, 
699911422,34.2161078,108.9344408, 
699911479,34.2195132,108.9344483, 
732825266,34.2774716,108.9662542, 
732825343,34.2763732,108.9605457, 
732825368,34.2782732,108.9580131, 
732825411,34.2603164,108.9196458, 
732825416,34.2733665,108.9622915, 
732825430,34.2776130,108.9658650, 
732825451,34.2716701,108.9643118, 
732825465,34.2650130,108.9497874, 
732825487,34.2775255,108.9605671, 
732825560,34.2763613,108.9643122, 
732825562,34.2535941,108.9216152, 
732825569,34.2632861,108.9495575, 
732825656,34.2763550,108.9662990, 
732825681,34.2519736,108.9423039, 
732825684,34.2602070,108.9200981, 
732825688,34.2733491,108.9643119, 
732825690,34.2751489,108.9643121, 
732825695,34.2773431,108.9663237, 
732825753,34.2751340,108.9663255, 
732825833,34.2567050,108.9206806, 
732825837,34.2763677,108.9622890, 
732825875,34.2751638,108.9622900, 
732825907,34.2713798,108.9281460, 
732826020,34.2716703,108.9662515, 
732826057,34.2605626,108.9194473, 
732826068,34.2776029,108.9642507, 
732826102,34.2605653,108.9192432, 
732826145,34.2553686,108.9206977, 
732826162,34.2775931,108.9661144, 
732826175,34.2776006,108.9622879, 
732826188,34.2564913,108.9206794, 
732826192,34.2535764,108.9415095, 
732826197,34.2733316,108.9663223, 
732826223,34.2602708,108.9197672, 
733110401,34.2633474,108.9622810, 
733110409,34.2576512,108.9424121, 
733110420,34.2686096,108.9558742, 
733110424,34.2674894,108.9622893, 
733110427,34.2730542,108.9283185, 
733110429,34.2763912,108.9538088, 
733110431,34.2687509,108.9605000, 
733110433,34.2770928,108.9284282, 
733110435,34.2686674,108.9582192, 
733110437,34.2711765,108.9229482, 
733110439,34.2714480,108.9583277, 
733110440,34.2726291,108.9381489, 
733110442,34.2763859,108.9558991, 
733110444,34.2615571,108.9662931, 
733110445,34.2713521,108.9381330, 
733110450,34.2751376,108.9426378, 
733110451,34.2674301,108.9582450, 
733110453,34.2535804,108.9253890, 
733110454,34.2591408,108.9343677, 
733110457,34.2752039,108.9517542, 
733110459,34.2729740,108.9229536, 
733110462,34.2716696,108.9583229, 
733110463,34.2712057,108.9257906, 
733110467,34.2687092,108.9583873, 
733110469,34.2764030,108.9496589, 
733110470,34.2696549,108.9464820, 
733110472,34.2773158,108.9432589, 
733110473,34.2698891,108.9583594, 
733110474,34.2770609,108.9580676, 
733110475,34.2535735,108.9270590, 
733110476,34.2714540,108.9604637, 
733110477,34.2731602,108.9496051, 
733110479,34.2751936,108.9582458, 
733110482,34.2733732,108.9558881, 
733110485,34.2752091,108.9282647, 
733110487,34.2698836,108.9558823, 
733110489,34.2685625,108.9424268, 
733110492,34.2728004,108.9336027, 
733110494,34.2592471,108.9278258, 
733110496,34.2545163,108.9567546, 
733110498,34.2752077,108.9283894, 
733110501,34.2633691,108.9603977, 
733110507,34.2574068,108.9313624, 
733110510,34.2713505,108.9257888, 
733110512,34.2714485,108.9581494, 
733110516,34.2567328,108.9252940, 
733110518,34.2738460,108.9381265, 
733110520,34.2658163,108.9675053, 
733110523,34.2608972,108.9253152, 
733110527,34.2656947,108.9653481, 
733110528,34.2675474,108.9662782, 
733110530,34.2688641,108.9662563, 
733110531,34.2763954,108.9517680, 
733110532,34.2714703,108.9662639, 
733110533,34.2773079,108.9418665, 
733110553,34.2700272,108.9662641, 
733110554,34.2713107,108.9229514, 
733110555,34.2534918,108.9534198, 
733110556,34.2769501,108.9209194, 
733110558,34.2751697,108.9380964, 
733110562,34.2687867,108.9622919, 
733110564,34.2727078,108.9358214, 
733110565,34.2714146,108.9464732, 
733110566,34.2660687,108.9383971, 
733110568,34.2610362,108.9603843, 
733110569,34.2676253,108.9523665, 
733110572,34.2535706,108.9314272, 
733110577,34.2660663,108.9662682, 
733110580,34.2752427,108.9229110, 
733110581,34.2535841,108.9493075, 
733110585,34.2673720,108.9558710, 
733110586,34.2555924,108.9253836, 
733110588,34.2784756,108.9400597, 
733110592,34.2715214,108.9381482, 
733110594,34.2774283,108.9517800, 
733110598,34.2658775,108.9523662, 
733110601,34.2541755,108.9661918, 
733110642,34.2720311,108.9259184, 
733110645,34.2699991,108.9642950, 
733110650,34.2752010,108.9537814, 
733110653,34.2543406,108.9663379, 
733110660,34.2659193,108.9465200, 
733110662,34.2773983,108.9496704, 
733110664,34.2697273,108.9426169, 
733110665,34.2674633,108.9605173, 
733110667,34.2763824,108.9582530, 
733110669,34.2726702,108.9424606, 
733110672,34.2752236,108.9318250, 
733110673,34.2752412,108.9261880, 
733110675,34.2711469,108.9210162, 
733110677,34.2729107,108.9317443, 
733110681,34.2763784,108.9580658, 
733110683,34.2713832,108.9282549, 
733110684,34.2655753,108.9662304, 
733110686,34.2658050,108.9604530, 
733110687,34.2714300,108.9518935, 
733110688,34.2696405,108.9450449, 
733110692,34.2718788,108.9257858, 
733110693,34.2714591,108.9622931, 
733110698,34.2752031,108.9496245, 
733110700,34.2769729,108.9216329, 
733110702,34.2646950,108.9279474, 
733110706,34.2591342,108.9313392, 
733110708,34.2770928,108.9285057, 
733110710,34.2674326,108.9584151, 
733110713,34.2777488,108.9284987, 
733110715,34.2774542,108.9538334, 
733110718,34.2714648,108.9643050, 
733110720,34.2734012,108.9582848, 
733110722,34.2608875,108.9313156, 
733110723,34.2714196,108.9426562, 
733110725,34.2752031,108.9338249, 
733110727,34.2712311,108.9280551, 
733110735,34.2716353,108.9495821, 
733110737,34.2701907,108.9383516, 
733110738,34.2680274,108.9519759, 
733110743,34.2732685,108.9261464, 
733110745,34.2633209,108.9662628, 
733110751,34.2751980,108.9558947, 
733110754,34.2759621,108.9216508, 
733110756,34.2698863,108.9582080, 
733110758,34.2752944,108.9216378, 
733110760,34.2686087,108.9384140, 
733110761,34.2540912,108.9659343, 
733110766,34.2729468,108.9259623, 
733110767,34.2774693,108.9558896, 
743368096,34.2570923,108.9654948, 
743368099,34.2600501,108.9608675, 
743368101,34.2712889,108.9330259, 
743368108,34.2540132,108.9373901, 
743368111,34.2684201,108.9425932, 
743368112,34.2689048,108.9307355, 
743368117,34.2560333,108.9615542, 
743368118,34.2574377,108.9622714, 
743368119,34.2563709,108.9230476, 
743368122,34.2684280,108.9332239, 
743368126,34.2696348,108.9307495, 
743368127,34.2576522,108.9422616, 
743368131,34.2677321,108.9230886, 
743368132,34.2557814,108.9622692, 
743368135,34.2579756,108.9653205, 
743368136,34.2685511,108.9330656, 
743368138,34.2696557,108.9294068, 
743368140,34.2680379,108.9319381, 
743368147,34.2696348,108.9230872, 
743368149,34.2624911,108.9257896, 
743368151,34.2676616,108.9280871, 
743368153,34.2595629,108.9217418, 
743368156,34.2539806,108.9278671, 
743368158,34.2694405,108.9280365, 
743368159,34.2546980,108.9393409, 
743368161,34.2694292,108.9287627, 
743368162,34.2672819,108.9210399, 
743368168,34.2580155,108.9610166, 
743368169,34.2609165,108.9237702, 
743368171,34.2606140,108.9652790, 
743368172,34.2600422,108.9662956, 
743368173,34.2540001,108.9639414, 
743368175,34.2540294,108.9230166, 
743368176,34.2683561,108.9450248, 
743368179,34.2545126,108.9414226, 
743368180,34.2570204,108.9386413, 
743368184,34.2751598,108.9386823, 
743368187,34.2771891,108.9344123, 
743368189,34.2563116,108.9615545, 
743368191,34.2670064,108.9258355, 
743368192,34.2625001,108.9265012, 
743368193,34.2595102,108.9237887, 
743368195,34.2712599,108.9307395, 
743368198,34.2772546,108.9386808, 
743368201,34.2557028,108.9585431, 
743368204,34.2646765,108.9258102, 
743368209,34.2610548,108.9253599, 
743368211,34.2579237,108.9622721, 
743368212,34.2649990,108.9410890, 
743368214,34.2700114,108.9330468, 
743368216,34.2686772,108.9323282, 
743368218,34.2664013,108.9318964, 
743368220,34.2697463,108.9218725, 
743368223,34.2560358,108.9622695, 
743368224,34.2572920,108.9610311, 
743368225,34.2590115,108.9609493, 
743368226,34.2600594,108.9652878, 
743368227,34.2535866,108.9230193, 
743368228,34.2540293,108.9253990, 
743368229,34.2561909,108.9393913, 
743368233,34.2610820,108.9316918, 
743368235,34.2563740,108.9242724, 
743368238,34.2544350,108.9403397, 
743368239,34.2563624,108.9392267, 
743368243,34.2673133,108.9256692, 
743368245,34.2594903,108.9223983, 
743368248,34.2540489,108.9393470, 
743368255,34.2688124,108.9310488, 
743368256,34.2687903,108.9319715, 
743368259,34.2545094,108.9395487, 
743368261,34.2647054,108.9306134, 
743368266,34.2677135,108.9249564, 
743368269,34.2673258,108.9249549, 
743368275,34.2624799,108.9253853, 
743368276,34.2565083,108.9209798, 
743368279,34.2688047,108.9316322, 
743368280,34.2649117,108.9406524, 
743368282,34.2664450,108.9289417, 
743368283,34.2576274,108.9386781, 
743368285,34.2663772,108.9305547, 
743368332,34.2672636,108.9230956, 
743368334,34.2625060,108.9220902, 
743368338,34.2573745,108.9223049, 
743368339,34.2589710,108.9584515, 
743368342,34.2600723,108.9622751, 
743368343,34.2539848,108.9275466, 
743368345,34.2608630,108.9388714, 
743368347,34.2680183,108.9289458, 
743368349,34.2772034,108.9343415, 
743368350,34.2647158,108.9317228, 
743368353,34.2646690,108.9265101, 
743368354,34.2624622,108.9224142, 
743368360,34.2573084,108.9243199, 
743368363,34.2579876,108.9663108, 
743368364,34.2558454,108.9639241, 
743368367,34.2540089,108.9314081, 
743368368,34.2654305,108.9279214, 
743368369,34.2570320,108.9390836, 
743368371,34.2570671,108.9585048, 
770286313,34.2474217,109.0007618, Xi'an Debao Arts and Crafts Factory
770286344,34.2514599,108.9422767, 
770286347,34.2522821,108.9430586, 
770286364,34.2477591,109.0015643, 
770286375,34.2476799,108.9983729, 
770286377,34.2524909,108.9983741, 
770286416,34.2624401,108.9379785, 
770286418,34.2635513,108.9379296, 
770286420,34.2647064,108.9379229, 
770286423,34.2636987,108.9344135, 
787700244,34.2709474,109.0015495, 
787700327,34.2715885,108.9952924, Xi'an Bus Station
787700705,34.2788743,109.0015666, 
793565430,34.2445049,108.9831616, 
793565796,34.2356450,108.9867803, 
795602119,34.2707176,108.9278723, 
795602120,34.2702949,108.9278767, 
795602121,34.2701101,108.9266834, 
795602122,34.2707090,108.9266771, 
795602131,34.2702810,108.9275247, 
795602132,34.2704489,108.9275229, 
795604785,34.2610496,108.9906502, 
795604791,34.2606152,108.9908757, 
795604828,34.2611566,108.9898015, 
801874577,34.2676995,108.9258711, 
822629585,34.2524100,108.9382212, 
822629591,34.2466840,108.9382532, 
822629593,34.2466548,108.9344284, 
847942659,34.2212330,108.9607798, 
847942954,34.2595869,108.9376054, Super 8 Motel | 速8酒店西安钟鼓楼广场店（原西大街钟鼓楼店）
850352828,34.2662444,108.9538132, Sofitel on Renmin Square | Sofitel on Renmin Square
